Month,Date,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,4,2,2,62.00,31.000000
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,5,3,0,76.00,25.333333
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,4,2,1,46.00,23.000000
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,5,5,4,2,68.00,17.000000
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,76,25,61,8,1701.00,27.885246
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,46,20,30,5,760.00,25.333333
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,33,21,25,5,598.00,23.920000
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,67,27,42,4,1188.00,28.285714
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,33,18,16,4,428.00,26.750000
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,52,22,44,5,1074.00,24.409091
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,3,0,0,0.00,
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,2,1,2,10.00,10.000000
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,2,2,0,55.00,27.500000
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,3,3,1,76.00,25.333333
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,4,5,3,0,76.00,25.333333
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,1,0,1,0.00,
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,1,1,0,21.00,21.000000
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,3,5,2,2,23.00,11.500000
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,1,,,0.00,
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,79,24,36,16,772.00,21.444444
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,30,22,18,4,431.00,23.944444
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,45,23,26,5,711.00,27.346154
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,80,24,50,7,1211.00,24.220000
4,2023-04-16,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,5,0,0,0.00,
4,2023-04-16,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,7,1,0,23.00,23.000000
4,2023-04-16,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,1,,,0.00,
4,2023-04-16,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,16,10,5,3,162.00,32.400000
4,2023-04-16,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,33,16,17,3,428.00,25.176471
4,2023-04-17,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-17,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,9,3,0,56.00,18.666667
4,2023-04-17,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,4,2,1,37.00,18.500000
4,2023-04-17,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,4,0,0,0.00,
4,2023-04-17,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,27,13,23,4,493.00,21.434783
4,2023-04-17,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,33,17,30,9,801.00,26.700000
4,2023-04-18,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,1,0,30.00,30.000000
4,2023-04-18,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,3,0,0,0.00,
4,2023-04-18,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,61,24,49,9,1250.00,25.510204
4,2023-04-18,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,12,0,0,0.00,
4,2023-04-19,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,2,1,2,6.00,6.000000
4,2023-04-23,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,4,3,3,58.00,19.333333
4,2023-04-23,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,15,11,5,5,108.00,21.600000
4,2023-04-23,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,35,14,27,11,732.00,27.111111
4,2023-04-24,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,2,2,0,52.00,26.000000
4,2023-04-24,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,33,16,16,6,415.00,25.937500
4,2023-04-24,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,31,16,18,4,383.00,21.277778
4,2023-04-25,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,6,0,0,0.00,
4,2023-04-25,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,1,1,0,24.00,24.000000
4,2023-04-25,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-25,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,25,12,15,8,346.00,23.066667
4,2023-04-25,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,17,11,13,8,351.00,27.000000
4,2023-04-26,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,4,0,0,0.00,
4,2023-04-26,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,5,2,1,63.00,31.500000
4,2023-04-19,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,61,23,43,11,964.00,22.418605
4,2023-04-19,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,10,11,2,281.00,25.545455
4,2023-04-20,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,2,1,1,30.00,30.000000
4,2023-04-20,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,4,1,0,24.00,24.000000
4,2023-04-20,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,70,20,33,8,890.00,26.969697
4,2023-04-20,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,7,2,1,52.00,26.000000
4,2023-04-21,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,4,4,4,1,54.00,13.500000
4,2023-04-21,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,75,22,44,23,1092.00,24.818182
4,2023-04-21,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,7,3,0,79.00,26.333333
4,2023-04-22,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,2,1,1,7.00,7.000000
4,2023-04-22,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,3,0,3,0.00,
4,2023-04-22,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,3,0,0,0.00,
4,2023-04-22,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,3,0,0,0.00,
4,2023-04-22,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,78,22,52,14,1266.00,24.346154
4,2023-04-22,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,10,6,4,1,99.00,24.750000
4,2023-04-23,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,1,0,30.00,30.000000
4,2023-04-23,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,3,1,3,8.00,8.000000
4,2023-04-26,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,55,16,29,8,696.00,24.000000
4,2023-04-26,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,5,4,1,84.00,21.000000
4,2023-04-27,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,3,2,0,46.00,23.000000
4,2023-04-27,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,4,4,2,4,31.00,15.500000
4,2023-04-27,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,55,19,38,8,850.00,22.368421
4,2023-04-27,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,10,1,0,13.00,13.000000
4,2023-04-28,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,4,2,1,53.00,26.500000
4,2023-04-27,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,2,7,0,0,0.00,
4,2023-04-27,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,4,8,3,0,77.00,25.666667
4,2023-04-27,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-16,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,3,6,0,0,0.00,
4,2023-04-16,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,2,8,5,1,122.00,24.400000
4,2023-04-16,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,1,5,0,0,0.00,
4,2023-04-17,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,7,12,8,0,172.00,21.500000
4,2023-04-17,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-18,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,9,12,2,0,22.00,11.000000
4,2023-04-18,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,4,11,0,0,0.00,
4,2023-04-18,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-18,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,6,0,0,0.00,
4,2023-04-19,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,7,9,6,1,172.00,28.666667
4,2023-04-20,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,15,18,4,3,103.00,25.750000
4,2023-04-20,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,5,2,0,65.00,32.500000
4,2023-04-20,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,1,5,3,0,71.00,23.666667
4,2023-04-20,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,4,3,0,43.00,14.333333
4,2023-04-21,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,3,6,0,0,0.00,
4,2023-04-21,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,6,11,0,0,0.00,
4,2023-04-22,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,1,,,0.00,
4,2023-04-22,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,4,6,2,0,47.00,23.500000
4,2023-04-23,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,6,0,0,0.00,
4,2023-04-23,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,3,6,0,0,0.00,
4,2023-04-24,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,11,9,4,2,98.00,24.500000
4,2023-04-24,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,11,9,6,2,135.00,22.500000
4,2023-04-25,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,2,6,0,0,0.00,
4,2023-04-25,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,10,12,4,1,101.00,25.250000
4,2023-04-26,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,11,10,8,2,158.00,19.750000
4,2023-04-26,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,3,8,4,1,70.00,17.500000
4,2023-04-26,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,2,0,0,0.00,
4,2023-04-24,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,3,0,56.00,18.666667
4,2023-04-25,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,1,,,0.00,
4,2023-04-25,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,3,8,0,1,0.00,
4,2023-04-25,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,2,2,0,43.00,21.500000
5,2023-05-25,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-20,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-17,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,3,0,0,0.00,
4,2023-04-17,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,3,3,0,76.00,25.333333
4,2023-04-18,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,2,0,0,0.00,
4,2023-04-19,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,0,0,0.00,
4,2023-04-19,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,0,,,0.00,
4,2023-04-24,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,2,2,0,43.00,21.500000
4,2023-04-23,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,1,1,0,30.00,30.000000
4,2023-04-24,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,4,4,0,0,0.00,
4,2023-04-25,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,2,0,0,0.00,
4,2023-04-25,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,1,1,0,30.00,30.000000
4,2023-04-25,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,1,1,0,30.00,30.000000
4,2023-04-26,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,9,3,0,106.00,35.333333
4,2023-04-26,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,5,0,0,0.00,
4,2023-04-26,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,5,0,0,0.00,
4,2023-04-18,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,5,0,0,0.00,
4,2023-04-19,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,2,5,3,1,71.00,23.666667
4,2023-04-27,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-27,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,4,8,6,1,189.00,31.500000
4,2023-04-27,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,4,7,5,2,109.00,21.800000
4,2023-04-27,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,0,,,0.00,
4,2023-04-28,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,3,0,0,0.00,
4,2023-04-28,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,3,1,1,0,30.00,30.000000
4,2023-04-28,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,4,4,0,0,0.00,
4,2023-04-29,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,2,1,0,1,0.00,
4,2023-04-29,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,8,6,4,0,102.00,25.500000
4,2023-04-29,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-29,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,1,0,1,0.00,
4,2023-04-30,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,2,0,,,0.00,
4,2023-04-30,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,3,3,0,0,0.00,
5,2023-05-11,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,1,,,0.00,
4,2023-04-30,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-01,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,5,8,3,1,53.00,17.666667
5,2023-05-01,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-01,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,1,1,0,11.00,11.000000
4,2023-04-20,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,4,7,5,1,82.00,16.400000
4,2023-04-20,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,4,0,0,0.00,
4,2023-04-20,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,3,0,3,0.00,
4,2023-04-20,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,7,0,0,0.00,
4,2023-04-21,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-21,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,1,1,0,30.00,30.000000
4,2023-04-21,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,2,0,,,0.00,
4,2023-04-21,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,2,0,0,0.00,
4,2023-04-22,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,2,0,,,0.00,
4,2023-04-22,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-23,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,3,0,0,0.00,
4,2023-04-23,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,4,3,3,0,69.00,23.000000
4,2023-04-20,white,google,20003200744,SUP0101,edu,640797622558,146854527343,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-21,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,1,2,0,2,0.00,
4,2023-04-21,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,1,3,2,0,35.00,17.500000
4,2023-04-19,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,1,2,2,0,60.00,30.000000
4,2023-04-23,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,1,2,0,0,0.00,
4,2023-04-24,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,2,3,0,1,0.00,
4,2023-04-25,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,3,8,6,1,99.00,16.500000
4,2023-04-26,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,1,5,0,0,0.00,
4,2023-04-27,edp,google,20003200744,SUP0101,edu,638753895299,146854527103,Educationdirectory.org,,1,5,0,0,0.00,
4,2023-04-27,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,5,6,2,1,53.00,26.500000
4,2023-04-26,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,58,14,18,2,264.00,14.666667
4,2023-04-27,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,175,27,57,4,1015.00,17.807018
4,2023-04-28,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,182,20,53,3,849.00,16.018868
4,2023-04-29,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,191,16,30,4,395.00,13.166667
5,2023-05-20,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,203,32,130,29,2332.00,17.938462
5,2023-05-21,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,193,25,89,22,1647.00,18.505618
5,2023-05-22,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,212,27,118,17,1935.00,16.398305
5,2023-05-23,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,202,31,133,27,2263.00,17.015038
5,2023-05-03,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,169,32,116,36,1991.00,17.163793
5,2023-05-04,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,179,30,91,36,1595.00,17.527473
5,2023-05-05,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,118,25,61,28,1110.00,18.196721
5,2023-05-06,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,192,25,112,37,2094.00,18.696429
5,2023-05-07,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,206,30,143,50,2743.00,19.181818
5,2023-05-08,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,152,31,91,33,1635.00,17.967033
5,2023-05-09,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,133,27,82,32,1561.00,19.036585
5,2023-05-10,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,136,26,68,25,1217.00,17.897059
5,2023-05-16,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,106,15,47,5,781.00,16.617021
5,2023-05-17,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,185,28,136,36,2559.00,18.816176
5,2023-05-18,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,185,27,80,29,1481.00,18.512500
5,2023-05-19,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,185,23,108,35,1922.00,17.796296
4,2023-04-30,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,180,18,18,1,292.00,16.222222
5,2023-05-01,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,190,30,133,26,2313.00,17.390977
5,2023-05-02,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,185,34,110,37,2004.00,18.218182
5,2023-05-24,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,190,21,74,12,1156.00,15.621622
5,2023-05-25,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,64,13,34,13,673.00,19.794118
5,2023-05-11,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,174,28,93,22,1630.00,17.526882
5,2023-05-12,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,93,19,45,16,895.00,19.888889
5,2023-05-11,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,5,2,3,1,73.00,24.333333
5,2023-05-11,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,51,17,39,8,980.00,25.128205
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,22,14,22,1,584.00,26.545455
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,10,10,9,0,233.00,25.888889
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,70,19,31,13,835.00,26.935484
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,35,14,25,7,591.00,23.640000
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,22,15,16,5,504.00,31.500000
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,4,2,1,37.00,18.500000
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,3,1,2,30.00,30.000000
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-12,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,2,1,1,13.00,13.000000
5,2023-05-12,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,46,20,29,10,698.00,24.068966
