Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202302,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,20,12,19.0,10.0,398.0,20.947368
202302,Purdue Global,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,1,2,,,0.0,
202302,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,10,12,5.0,7.0,84.0,16.8
202315,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,34,9,21.0,19.0,469.0,22.333333
202315,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,21,10,6.0,9.0,128.0,21.333333
202315,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,7,3,3.0,4.0,76.0,25.333333
202315,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,17,8,8.0,10.0,149.0,18.625
202315,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,27,6,6.0,8.0,136.0,22.666667
202315,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,17,6,9.0,10.0,203.0,22.555556
202315,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,600,55,395.0,104.0,10134.0,25.655696
202315,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,329,44,225.0,45.0,5842.0,25.964444
202315,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,116,27,86.0,17.0,2201.0,25.593023
202315,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,585,59,398.0,121.0,10026.0,25.190955
202315,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,474,56,300.0,69.0,7917.0,26.39
202315,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,342,49,223.0,70.0,6082.0,27.273543
202315,white_g,google,17636347892,SUP0101,grant,652872442234,141341628147,Educationdirectory.org,,3,1,0.0,2.0,0.0,
202316,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,15,8,10.0,8.0,265.0,26.5
202316,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,13,15,5.0,3.0,88.0,17.6
202316,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,4,1,1.0,1.0,30.0,30.0
202316,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,7,6,8.0,2.0,180.0,22.5
202316,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,11,7,3.0,0.0,85.0,28.333333
202316,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,11,8,7.0,4.0,187.0,26.714286
202316,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,25,9,14.0,12.0,300.0,21.428571
202316,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,16,5,7.0,6.0,144.0,20.571429
202316,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,7,6,2.0,4.0,62.0,31.0
202316,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,23,8,14.0,10.0,283.0,20.214286
202316,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,10,9,8.0,4.0,169.0,21.125
202316,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,23,7,15.0,7.0,335.0,22.333333
202316,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,507,57,380.0,83.0,9619.0,25.313158
202316,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,231,38,176.0,32.0,4349.0,24.710227
202316,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,207,42,130.0,35.0,3369.0,25.915385
202316,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,484,53,360.0,77.0,9274.0,25.761111
202316,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,302,43,187.0,35.0,4877.0,26.080214
202316,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,444,43,283.0,73.0,7119.0,25.155477
202317,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,15,9,7.0,1.0,153.0,21.857143
202317,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,9,9,7.0,2.0,207.0,29.571429
202317,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,3,3,1.0,1.0,30.0,30.0
202317,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,16,9,8.0,3.0,213.0,26.625
202317,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,11,9,7.0,3.0,200.0,28.571429
202317,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,19,7,7.0,3.0,174.0,24.857143
202317,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,34,9,9.0,6.0,203.0,22.555556
202317,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,20,7,9.0,4.0,186.0,20.666667
202304,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,2,3,1.0,2.0,8.0,8.0
202304,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,18,11,13.0,9.0,285.0,21.923077
202304,Purdue Global,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,2,0,,,0.0,
202304,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,15,7,6.0,14.0,117.0,19.5
202304,white_g,google,17636347892,SUP0101,edu_grant,607644834618,146852360068,Educationdirectory.org,,1,2,0.0,2.0,0.0,
202304,white_g,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,6,6,7.0,1.0,150.0,21.428571
202304,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,381,40,268.0,78.0,6418.0,23.947761
202304,white_g,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,3,5,0.0,1.0,0.0,
202304,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,273,41,204.0,52.0,4846.0,23.754902
202304,white_g,google,17636347892,SUP0101,edu_grant,620758130810,146852360068,Educationdirectory.org,,1,3,2.0,1.0,50.0,25.0
202305,edp,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202305,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,19,11,7.0,1.0,156.0,22.285714
202305,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,16,9,15.0,5.0,340.0,22.666667
202305,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,28,10,16.0,9.0,338.0,21.125
202305,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,29,9,13.0,16.0,283.0,21.769231
202305,white_g,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,15,12,14.0,7.0,307.0,21.928571
202305,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,358,42,218.0,63.0,5250.0,24.082569
202305,white_g,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,5,8,2.0,0.0,42.0,21.0
202305,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,301,53,205.0,41.0,4780.0,23.317073
202305,white_g,google,17636347892,SUP0101,edu_grant,620758130810,146852360068,Educationdirectory.org,,1,0,,,0.0,
202306,edp,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,1,0,,,0.0,
202306,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,6,8,6.0,1.0,164.0,27.333333
202306,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,13,11,9.0,1.0,201.0,22.333333
202308,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,2,7,5.0,0.0,79.0,15.8
202308,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,34,13,28.0,27.0,557.0,19.892857
202308,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,21,12,12.0,8.0,279.0,23.25
202308,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,14,11,3.0,5.0,60.0,20.0
202308,white_g,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,41,19,35.0,4.0,885.0,25.285714
202308,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,520,52,336.0,91.0,7987.0,23.770833
202308,white_g,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,14,19,2.0,5.0,50.0,25.0
202308,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,449,49,304.0,81.0,7375.0,24.259868
202308,white_g,google,17636347892,SUP0101,edu_grant,649118147404,149928081241,Educationdirectory.org,,3,10,1.0,1.0,40.0,40.0
202308,white_g,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,166,35,65.0,21.0,1672.0,25.723077
202308,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,16,12,6.0,5.0,158.0,26.333333
202309,edp,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,2,1,1.0,0.0,17.0,17.0
202309,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,35,13,22.0,8.0,489.0,22.227273
202309,edp,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,1,4,2.0,1.0,64.0,32.0
202309,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,31,16,18.0,6.0,383.0,21.277778
202309,edp,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,13,9,3.0,1.0,52.0,17.333333
202309,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,4,6,6.0,1.0,157.0,26.166667
202309,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,9,1.0,1.0,40.0,40.0
202309,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202309,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,38,15,22.0,28.0,419.0,19.045455
202309,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,29,12,27.0,10.0,537.0,19.888889
202309,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,21,11,15.0,10.0,336.0,22.4
202309,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,3,7,2.0,4.0,27.0,13.5
202309,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,4,6,4.0,2.0,50.0,12.5
202309,white_g,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,11,15,8.0,0.0,188.0,23.5
202309,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,844,62,524.0,155.0,12773.0,24.375954
202309,white_g,google,17636347892,SUP0101,edu_grant,607713435580,141341628227,Educationdirectory.org,,2,7,2.0,0.0,46.0,23.0
202309,white_g,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,16,11,9.0,4.0,240.0,26.666667
202309,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,542,60,368.0,102.0,9030.0,24.538043
202309,white_g,google,17636347892,SUP0101,edu_grant,620758130810,146852360068,Educationdirectory.org,,3,5,2.0,3.0,30.0,15.0
202309,white_g,google,17636347892,SUP0101,edu_grant,649118147404,149928081241,Educationdirectory.org,,8,8,4.0,2.0,97.0,24.25
202309,white_g,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,361,48,303.0,69.0,7544.0,24.89769
202309,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,43,17,27.0,8.0,658.0,24.37037
202309,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,56,25,46.0,22.0,1213.0,26.369565
202320,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202311,white_g,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,31,19,14.0,6.0,314.0,22.428571
202311,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,326,50,215.0,54.0,5288.0,24.595349
202311,white_g,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,55,20,38.0,10.0,957.0,25.184211
202311,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,169,37,132.0,30.0,3324.0,25.181818
202311,white_g,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,126,38,86.0,27.0,2181.0,25.360465
202311,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,116,31,84.0,19.0,1935.0,23.035714
202311,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,352,45,227.0,63.0,5322.0,23.444934
202311,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,340,47,257.0,48.0,6186.0,24.070039
202311,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,88,26,68.0,17.0,1521.0,22.367647
202312,edp,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,1,2,0.0,2.0,0.0,
202312,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,16,4,4.0,1.0,78.0,19.5
202312,edp,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,2,6,1.0,0.0,30.0,30.0
202312,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,10,14,4.0,4.0,75.0,18.75
202312,edp,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202312,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,6,8,2.0,4.0,22.0,11.0
202312,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,22,11,12.0,10.0,302.0,25.166667
202312,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,8,8,6.0,0.0,145.0,24.166667
202312,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,3,2.0,0.0,50.0,25.0
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,27,11,14.0,8.0,309.0,22.071429
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,3,8,4.0,3.0,99.0,24.75
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,6,3.0,5.0,45.0,15.0
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,7,4,3.0,3.0,56.0,18.666667
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,23,13,18.0,10.0,321.0,17.833333
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,30,9,29.0,15.0,575.0,19.827586
202312,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,6,4.0,1.0,73.0,18.25
202312,white_g,google,17636347892,SUP0101,edu_grant,607713435556,141341628187,Educationdirectory.org,,23,20,18.0,5.0,407.0,22.611111
202312,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,469,46,305.0,93.0,7457.0,24.44918
202312,white_g,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,34,22,42.0,2.0,1061.0,25.261905
202312,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,207,42,161.0,36.0,4048.0,25.142857
202312,white_g,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,48,23,30.0,6.0,697.0,23.233333
202312,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,93,30,66.0,17.0,1659.0,25.136364
202312,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,492,55,358.0,76.0,8582.0,23.972067
202312,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,430,47,280.0,83.0,6548.0,23.385714
202312,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,141,38,101.0,25.0,2365.0,23.415842
202313,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,19,11,12.0,4.0,256.0,21.333333
202313,edp,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,1,2,1.0,0.0,30.0,30.0
202313,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,10,11,8.0,3.0,185.0,23.125
202313,edp,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,7,8,3.0,0.0,56.0,18.666667
202313,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,6,12,0.0,0.0,0.0,
202313,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,9,8,8.0,4.0,226.0,28.25
202313,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,11,9,10.0,0.0,226.0,22.6
202313,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,8,8,5.0,9.0,106.0,21.2
202313,edp,google,17636347892,SUP0101,grant,652872442234,141341628147,Educationdirectory.org,,1,6,2.0,0.0,37.0,18.5
202313,edp,google,17636347892,SUP0101,grant,652942205690,141341628187,Educationdirectory.org,,1,2,1.0,1.0,6.0,6.0
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,34,11,29.0,19.0,638.0,22.0
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,620632782405,141341628147,Educationdirectory.org,,5,5,5.0,4.0,87.0,17.4
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,12,8,6.0,7.0,117.0,19.5
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698060,149928081241,Educationdirectory.org,,4,4,4.0,2.0,96.0,24.0
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,8,4,2.0,5.0,31.0,15.5
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,34,11,27.0,17.0,569.0,21.074074
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,31,16,21.0,21.0,391.0,18.619048
202313,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,18,6,7.0,13.0,119.0,17.0
202317,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,7,7,3.0,5.0,102.0,34.0
202317,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,31,10,10.0,9.0,216.0,21.6
202317,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,12,7,7.0,2.0,125.0,17.857143
202317,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,37,8,12.0,13.0,245.0,20.416667
202317,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,591,48,337.0,87.0,8429.0,25.011869
202317,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,222,32,127.0,35.0,3079.0,24.244094
202317,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,100,26,64.0,16.0,1619.0,25.296875
202317,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,535,45,301.0,84.0,6958.0,23.116279
202317,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,266,33,178.0,52.0,4245.0,23.848315
202317,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,478,42,323.0,75.0,7751.0,23.996904
202318,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,5,5,4.0,1.0,67.0,16.75
202318,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202318,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,0,,,0.0,
202318,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,0,,,0.0,
202318,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,0,,,0.0,
202318,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,11,5,2.0,3.0,46.0,23.0
202318,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,0,,,0.0,
202318,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,5,2,2.0,0.0,46.0,23.0
202318,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,7,3,1.0,1.0,13.0,13.0
202318,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,9,7,2.0,2.0,62.0,31.0
202318,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,102,24,68.0,21.0,1734.0,25.5
202318,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,45,13,23.0,0.0,522.0,22.695652
202318,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,30,17,17.0,3.0,350.0,20.588235
202318,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,96,27,60.0,17.0,1447.0,24.116667
202318,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,62,20,34.0,5.0,837.0,24.617647
202318,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,88,27,57.0,5.0,1391.0,24.403509
202315,white_g,google,17688909278,SUP0101,edu_grant,608965270997,138308182973,Educationdirectory.org,,1,1,0.0,0.0,0.0,
202252,white_g,google,17688909278,SUP0101,edu_grant,608965270997,138308182973,Educationdirectory.org,,2,1,,,0.0,
202252,white_g,google,17688909278,SUP0101,edu_grant,621590999880,136430520610,Educationdirectory.org,,2,1,,,0.0,
202313,white_g,google,17688909278,SUP0101,edu_grant,621590999880,136430520610,Educationdirectory.org,,3,3,2.0,0.0,26.0,13.0
202314,white_g,google,17688909278,SUP0101,edu_grant,608965270997,138308182973,Educationdirectory.org,,2,2,2.0,1.0,52.0,26.0
202313,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,192,34,99.0,19.0,2090.0,21.111111
202313,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,159,32,123.0,22.0,2829.0,23.0
202313,white_g,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,14,13,14.0,7.0,332.0,23.714286
202313,white_g,google,18463616520,SUP0101,edu_grant,652990247988,142099046299,Educationdirectory.org,,7,11,8.0,0.0,185.0,23.125
202314,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,8,10,10.0,0.0,206.0,20.6
202314,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,8,0.0,1.0,0.0,
202314,edp,google,18463616520,SUP0101,edu_grant,652990247988,142099046299,Educationdirectory.org,,2,6,1.0,1.0,22.0,22.0
202314,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,6,6.0,5.0,111.0,18.5
202314,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,6,5.0,6.0,78.0,15.6
202314,Purdue Global,google,18463616520,SUP0101,edu_grant,652990247988,142099046299,Educationdirectory.org,,4,5,2.0,1.0,26.0,13.0
202314,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,188,49,143.0,30.0,3636.0,25.426573
202314,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,122,33,82.0,20.0,1924.0,23.463415
202314,white_g,google,18463616520,SUP0101,edu_grant,652990247988,142099046299,Educationdirectory.org,,87,30,77.0,19.0,1957.0,25.415584
202315,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,8,6,2.0,1.0,60.0,30.0
202315,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,10,8,6.0,2.0,146.0,24.333333
202252,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,,,0.0,
202252,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,21,8,9.0,3.0,172.0,19.111111
202252,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,9,5,6.0,0.0,123.0,20.5
202301,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,7,2.0,0.0,27.0,13.5
202301,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,10,5.0,6.0,91.0,18.2
202301,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,7,3.0,2.0,57.0,19.0
202301,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,253,39,149.0,32.0,3622.0,24.308725
