Month,Date,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
4,2023-04-16,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,49,18,24.0,4.0,701.0,29.208333
4,2023-04-16,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,33,13,21.0,7.0,648.0,30.857143
4,2023-04-17,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
4,2023-04-17,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
4,2023-04-17,edp,google,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
4,2023-04-17,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
4,2023-04-17,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,2,1.0,1.0,14.0,14.0
4,2023-04-17,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
4,2023-04-17,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
4,2023-04-17,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,4,1.0,3.0,9.0,9.0
4,2023-04-17,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,3,6,0.0,0.0,0.0,
4,2023-04-17,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,4,3,0.0,1.0,0.0,
4,2023-04-17,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,86,26,73.0,15.0,1878.0,25.726027
4,2023-04-17,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,28,18,35.0,11.0,832.0,23.771429
4,2023-04-17,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,30,15,22.0,6.0,613.0,27.863636
4,2023-04-17,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,63,21,48.0,17.0,1240.0,25.833333
4,2023-04-17,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,53,20,36.0,7.0,964.0,26.777778
4,2023-04-17,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,83,27,44.0,7.0,1158.0,26.318182
4,2023-04-18,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,7,2.0,1.0,44.0,22.0
4,2023-04-18,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,5,14,3.0,0.0,48.0,16.0
4,2023-04-18,edp,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
4,2023-04-18,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-18,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,7,2.0,1.0,64.0,32.0
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,3,4,5.0,1.0,89.0,17.8
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,4,2,2.0,1.0,39.0,19.5
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,2,4,2.0,2.0,62.0,31.0
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,3,5,3.0,0.0,76.0,25.333333
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,4,2.0,1.0,46.0,23.0
4,2023-04-18,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,5,5,4.0,2.0,68.0,17.0
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,76,25,61.0,8.0,1701.0,27.885246
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,46,20,30.0,5.0,760.0,25.333333
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,33,21,25.0,5.0,598.0,23.92
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,67,27,42.0,4.0,1188.0,28.285714
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,33,18,16.0,4.0,428.0,26.75
4,2023-04-18,white_g,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,52,22,44.0,5.0,1074.0,24.409091
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,3,0.0,0.0,0.0,
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,2,1.0,2.0,10.0,10.0
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,2,2.0,0.0,55.0,27.5
4,2023-04-19,edp,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,3,3,3.0,1.0,76.0,25.333333
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,4,5,3.0,0.0,76.0,25.333333
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,1,0.0,1.0,0.0,
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,1,1.0,0.0,21.0,21.0
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,3,5,2.0,2.0,23.0,11.5
4,2023-04-19,Purdue Global,google,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,3,1,,,0.0,
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,79,24,36.0,16.0,772.0,21.444444
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,30,22,18.0,4.0,431.0,23.944444
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,45,23,26.0,5.0,711.0,27.346154
4,2023-04-19,white_g,google,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,80,24,50.0,7.0,1211.0,24.22
4,2023-04-16,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,5,0.0,0.0,0.0,
4,2023-04-16,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,6,7,1.0,0.0,23.0,23.0
4,2023-04-16,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,1,,,0.0,
4,2023-04-16,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,16,10,5.0,3.0,162.0,32.4
4,2023-04-16,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,33,16,17.0,3.0,428.0,25.176471
4,2023-04-17,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-17,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,3,9,3.0,0.0,56.0,18.666667
4,2023-04-17,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,4,2.0,1.0,37.0,18.5
4,2023-04-17,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,4,0.0,0.0,0.0,
4,2023-04-17,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,27,13,23.0,4.0,493.0,21.434783
4,2023-04-17,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,33,17,30.0,9.0,801.0,26.7
4,2023-04-18,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
4,2023-04-18,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,3,0.0,0.0,0.0,
4,2023-04-18,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,61,24,49.0,9.0,1250.0,25.510204
4,2023-04-18,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,5,12,0.0,0.0,0.0,
4,2023-04-19,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,2,1.0,2.0,6.0,6.0
4,2023-04-23,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,3,4,3.0,3.0,58.0,19.333333
4,2023-04-23,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,15,11,5.0,5.0,108.0,21.6
4,2023-04-23,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,35,14,27.0,11.0,732.0,27.111111
4,2023-04-24,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,2,2.0,0.0,52.0,26.0
4,2023-04-24,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,33,16,16.0,6.0,415.0,25.9375
4,2023-04-24,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,31,16,18.0,4.0,383.0,21.277778
4,2023-04-25,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,5,6,0.0,0.0,0.0,
4,2023-04-25,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,1,1.0,0.0,24.0,24.0
4,2023-04-25,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-25,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,25,12,15.0,8.0,346.0,23.066667
4,2023-04-25,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,17,11,13.0,8.0,351.0,27.0
4,2023-04-26,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,4,0.0,0.0,0.0,
4,2023-04-26,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,6,5,2.0,1.0,63.0,31.5
4,2023-04-19,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,61,23,43.0,11.0,964.0,22.418605
4,2023-04-19,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,6,10,11.0,2.0,281.0,25.545455
4,2023-04-20,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,2,1.0,1.0,30.0,30.0
4,2023-04-20,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,4,1.0,0.0,24.0,24.0
4,2023-04-20,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,70,20,33.0,8.0,890.0,26.969697
4,2023-04-20,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,2,7,2.0,1.0,52.0,26.0
4,2023-04-21,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,4,4,4.0,1.0,54.0,13.5
4,2023-04-21,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,75,22,44.0,23.0,1092.0,24.818182
4,2023-04-21,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,2,7,3.0,0.0,79.0,26.333333
4,2023-04-22,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,2,1.0,1.0,7.0,7.0
4,2023-04-22,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,2,3,0.0,3.0,0.0,
4,2023-04-22,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,3,0.0,0.0,0.0,
4,2023-04-22,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,3,0.0,0.0,0.0,
4,2023-04-22,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,78,22,52.0,14.0,1266.0,24.346154
4,2023-04-22,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,10,6,4.0,1.0,99.0,24.75
4,2023-04-23,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
4,2023-04-23,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,3,3,1.0,3.0,8.0,8.0
4,2023-04-26,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,55,16,29.0,8.0,696.0,24.0
4,2023-04-26,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,3,5,4.0,1.0,84.0,21.0
4,2023-04-27,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,3,2.0,0.0,46.0,23.0
4,2023-04-27,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,4,4,2.0,4.0,31.0,15.5
4,2023-04-27,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,55,19,38.0,8.0,850.0,22.368421
4,2023-04-27,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,7,10,1.0,0.0,13.0,13.0
4,2023-04-28,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,4,2.0,1.0,53.0,26.5
4,2023-04-27,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,2,7,0.0,0.0,0.0,
4,2023-04-27,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,4,8,3.0,0.0,77.0,25.666667
4,2023-04-27,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-16,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,3,6,0.0,0.0,0.0,
4,2023-04-16,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,2,8,5.0,1.0,122.0,24.4
4,2023-04-16,edp,google,18796324068,SUP0101,edu,648955918998,149079977409.0,Educationdirectory.org,,1,5,0.0,0.0,0.0,
4,2023-04-17,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,7,12,8.0,0.0,172.0,21.5
4,2023-04-17,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-18,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,9,12,2.0,0.0,22.0,11.0
4,2023-04-18,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,4,11,0.0,0.0,0.0,
4,2023-04-18,edp,google,18796324068,SUP0101,edu,632560918681,148291378292.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-18,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,1,6,0.0,0.0,0.0,
4,2023-04-19,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,7,9,6.0,1.0,172.0,28.666667
4,2023-04-20,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,15,18,4.0,3.0,103.0,25.75
4,2023-04-20,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,1,5,2.0,0.0,65.0,32.5
4,2023-04-20,edp,google,18796324068,SUP0101,edu,648955918998,149079977409.0,Educationdirectory.org,,1,5,3.0,0.0,71.0,23.666667
4,2023-04-20,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,1,4,3.0,0.0,43.0,14.333333
4,2023-04-21,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,3,6,0.0,0.0,0.0,
4,2023-04-21,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,6,11,0.0,0.0,0.0,
4,2023-04-22,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,1,1,,,0.0,
4,2023-04-22,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,4,6,2.0,0.0,47.0,23.5
4,2023-04-23,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,5,6,0.0,0.0,0.0,
4,2023-04-23,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,3,6,0.0,0.0,0.0,
4,2023-04-24,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,11,9,4.0,2.0,98.0,24.5
4,2023-04-24,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,11,9,6.0,2.0,135.0,22.5
4,2023-04-25,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,2,6,0.0,0.0,0.0,
4,2023-04-25,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,10,12,4.0,1.0,101.0,25.25
4,2023-04-26,edp,google,18796324068,SUP0101,edu,632560918534,148291378212.0,Educationdirectory.org,,11,10,8.0,2.0,158.0,19.75
4,2023-04-26,edp,google,18796324068,SUP0101,edu,632560918552,148291378212.0,Educationdirectory.org,,3,8,4.0,1.0,70.0,17.5
4,2023-04-26,edp,google,18796324068,SUP0101,edu,632560918684,148291378292.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
4,2023-04-24,white,google,19113255320,SUP0101,edu,640797622555,145155623460.0,Educationdirectory.org,,1,3,3.0,0.0,56.0,18.666667
4,2023-04-25,edp,google,19113255320,SUP0101,edu,640797622558,145155623460.0,Educationdirectory.org,,3,1,,,0.0,
4,2023-04-25,white,google,19113255320,SUP0101,edu,638684611645,144964042998.0,Educationdirectory.org,,3,8,0.0,1.0,0.0,
4,2023-04-25,white,google,19113255320,SUP0101,edu,640797622558,145155623460.0,Educationdirectory.org,,3,2,2.0,0.0,43.0,21.5
5,2023-05-25,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-20,white,google,19113255320,SUP0101,edu,638684611645,144964042998.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-17,white,google,19113255320,SUP0101,edu,638684611645,144964042998.0,Educationdirectory.org,,1,3,0.0,0.0,0.0,
4,2023-04-17,white,google,19113255320,SUP0101,edu,638753895299,142702195103.0,Educationdirectory.org,,2,3,3.0,0.0,76.0,25.333333
4,2023-04-18,white,google,19113255320,SUP0101,edu,638753895302,142702195103.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
4,2023-04-19,edp,google,19113255320,SUP0101,edu,638753895302,142702195103.0,Educationdirectory.org,,1,4,0.0,0.0,0.0,
4,2023-04-19,white,google,19113255320,SUP0101,edu,640797622558,145155623460.0,Educationdirectory.org,,2,0,,,0.0,
4,2023-04-24,edp,google,19727330564,SUP0101,edu,649064479580,151937976888.0,Educationdirectory.org,,1,2,2.0,0.0,43.0,21.5
4,2023-04-23,Purdue Global,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
4,2023-04-24,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,4,4,0.0,0.0,0.0,
4,2023-04-25,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
4,2023-04-25,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
4,2023-04-25,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
4,2023-04-26,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,1,9,3.0,0.0,106.0,35.333333
4,2023-04-26,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,5,0.0,0.0,0.0,
4,2023-04-26,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,1,5,0.0,0.0,0.0,
4,2023-04-18,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,1,5,0.0,0.0,0.0,
4,2023-04-19,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,2,5,3.0,1.0,71.0,23.666667
4,2023-04-27,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-27,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,4,8,6.0,1.0,189.0,31.5
4,2023-04-27,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,4,7,5.0,2.0,109.0,21.8
4,2023-04-27,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,0,,,0.0,
4,2023-04-28,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,3,0.0,0.0,0.0,
4,2023-04-28,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,3,1,1.0,0.0,30.0,30.0
4,2023-04-28,Purdue Global,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,4,4,0.0,0.0,0.0,
4,2023-04-29,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
4,2023-04-29,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,8,6,4.0,0.0,102.0,25.5
4,2023-04-29,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-29,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
4,2023-04-30,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,2,0,,,0.0,
4,2023-04-30,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,3,3,0.0,0.0,0.0,
5,2023-05-11,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,1,1,,,0.0,
4,2023-04-30,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-01,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,5,8,3.0,1.0,53.0,17.666667
5,2023-05-01,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-01,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,1,1,1.0,0.0,11.0,11.0
4,2023-04-20,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,4,7,5.0,1.0,82.0,16.4
4,2023-04-20,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,1,4,0.0,0.0,0.0,
4,2023-04-20,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,3,3,0.0,3.0,0.0,
4,2023-04-20,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,1,7,0.0,0.0,0.0,
4,2023-04-21,edp,google,19743484261,SUP0101,edu,649484051652,147228770835.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-21,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
4,2023-04-21,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,2,0,,,0.0,
4,2023-04-21,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,2,0.0,0.0,0.0,
4,2023-04-22,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,2,0,,,0.0,
4,2023-04-22,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-23,edp,google,19743484261,SUP0101,edu,652873189345,147228770835.0,Educationdirectory.org,,1,3,0.0,0.0,0.0,
4,2023-04-23,edp,google,19743484261,SUP0101,education,,147228770835.0,Educationdirectory.org,,4,3,3.0,0.0,69.0,23.0
4,2023-04-20,white,google,20003200744,SUP0101,edu,640797622558,146854527343.0,Educationdirectory.org,,1,0,,,0.0,
4,2023-04-21,white,google,20003200744,SUP0101,edu,638684611645,146854527303.0,Educationdirectory.org,,1,2,0.0,2.0,0.0,
4,2023-04-21,white,google,20003200744,SUP0101,edu,640797622555,146854527343.0,Educationdirectory.org,,1,3,2.0,0.0,35.0,17.5
4,2023-04-19,white,google,20003200744,SUP0101,edu,640797622555,146854527343.0,Educationdirectory.org,,1,2,2.0,0.0,60.0,30.0
4,2023-04-23,white,google,20003200744,SUP0101,edu,640797622555,146854527343.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
4,2023-04-24,white,google,20003200744,SUP0101,edu,638684611645,146854527303.0,Educationdirectory.org,,2,3,0.0,1.0,0.0,
4,2023-04-25,white,google,20003200744,SUP0101,edu,638684611645,146854527303.0,Educationdirectory.org,,3,8,6.0,1.0,99.0,16.5
4,2023-04-26,white,google,20003200744,SUP0101,edu,638684611645,146854527303.0,Educationdirectory.org,,1,5,0.0,0.0,0.0,
4,2023-04-27,edp,google,20003200744,SUP0101,edu,638753895299,146854527103.0,Educationdirectory.org,,1,5,0.0,0.0,0.0,
4,2023-04-27,white,google,20003200744,SUP0101,edu,638684611645,146854527303.0,Educationdirectory.org,,5,6,2.0,1.0,53.0,26.5
